ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly
2022-01-01,29.0,22.0,36.0,2.0601312,3.0955359541258454,2.354509223000558
2022-01-02,24.0,18.0,32.0,2.1147741352657006,3.052831367953676,2.091791237971648
2022-01-03,23.0,16.0,30.0,2.169417070531401,-1.2245803730221956,1.8211567168971812
2022-01-04,23.0,16.0,30.0,2.2240600057971016,-1.313791246498857,1.5466111592991485
2022-01-05,23.0,16.0,30.0,2.278702941062802,-1.2869932480089243,1.272118594628561
2022-01-06,23.0,15.0,30.0,2.333345876328502,-1.2808702699988754,1.001506054871045
2022-01-07,23.0,16.0,30.0,2.387988811594203,-1.042132184540868,0.7383729449611875
2022-01-08,24.0,17.0,32.0,2.4426317468599033,3.0955359541190393,0.48600773745893594
2022-01-09,24.0,17.0,31.0,2.497274682125604,3.0528313679522334,0.2473141992706751
2022-01-10,22.0,16.0,29.0,2.5519176173913043,-1.2245803730223987,0.024749077959734966
2022-01-11,22.0,15.0,29.0,2.606560552657005,-1.3137912464991746,-0.17972715850696236
2022-01-12,22.0,15.0,29.0,2.6612034879227053,-1.2869932480086916,-0.36468531203882554
2022-01-13,27.0,20.0,34.0,2.7158464231884056,-1.2808702699999643,-0.5292473682657496
2022-01-14,34.0,27.0,41.0,2.7704893584541064,-1.0421321845477565,-0.6730909583559177
2022-01-15,30.0,23.0,37.0,2.8251322937198067,3.0955359541203493,-0.7964384324898106
2022-01-16,25.0,18.0,32.0,2.8797752289855074,3.0528313679473236,-0.9000310436566158
2022-01-17,23.0,16.0,30.0,2.9344181642512077,-1.2245803730253024,-0.9850891586938196
2022-01-18,23.0,16.0,30.0,2.9890610995169085,-1.3137912464994925,-1.053259802976651
2022-01-19,23.0,17.0,30.0,3.0437040347826088,-1.286993248008883,-1.1065531948635008
2022-01-20,23.0,17.0,30.0,3.098346970048309,-1.2808702700010532,-1.1472702259553043
2022-01-21,24.0,18.0,32.0,3.15298990531401,-1.0421321845476907,-1.177923085032388
2022-01-22,27.0,19.0,34.0,3.2076328405797105,3.0955359541252077,-1.201151400482905
2022-01-23,27.0,19.0,34.0,3.262275775845411,3.052831367949349,-1.219636383311164
2022-01-24,25.0,18.0,32.0,3.3169187111111107,-1.2245803730183007,-1.2360154876808045
2022-01-25,27.0,21.0,35.0,3.371561646376812,-1.3137912464970132,-1.2528000677409774
2022-01-26,31.0,24.0,37.0,3.426204581642512,-1.2869932480088302,-1.2722983997022006
2022-01-27,28.0,21.0,36.0,3.480847516908213,-1.2808702700004186,-1.2965462603343665
2022-01-28,27.0,20.0,34.0,3.5354904521739132,-1.0421321845446998,-1.3272470127740772
2022-01-29,29.0,22.0,36.0,3.590133387439614,3.0955359541300664,-1.3657228551025549
